entry,value
player_id,291
web_name,Bailly
team,Man Utd
first_name,Eric
second_name,Bailly
cost_end,5.0
value_form,0.1
value_season,3.2
cost_change_start,-0.5
cost_start,5.5
dreamteam_count,0
selected_by_percent,1.3
total_points,16
ppg,1.3
minutes,636
goals_scored,0
assists,0
clean_sheets,1
goals_conceded,13
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,1
saves,0
bonus,0
bps,109
influence,125.0
creativity,3.4
threat,35.0
ict_index,16.5
ea_index,0
position,Defender
