entry,value
player_id,200
web_name,van La Parra
team,Huddersfield
first_name,Rajiv
second_name,van La Parra
cost_end,4.6
value_form,0.0
value_season,2.2
cost_change_start,-0.4
cost_start,5.0
dreamteam_count,0
selected_by_percent,0.0
total_points,10
ppg,2.0
minutes,405
goals_scored,0
assists,0
clean_sheets,1
goals_conceded,6
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,0
saves,0
bonus,0
bps,13
influence,27.8
creativity,57.6
threat,41.0
ict_index,12.6
ea_index,0
position,Midfielder
