entry,value
player_id,550
web_name,Obafemi
team,Swansea
first_name,Michael
second_name,Obafemi
cost_end,5.0
value_form,0.0
value_season,2.6
cost_change_start,0
cost_start,5.0
dreamteam_count,0
selected_by_percent,0.0
total_points,13
ppg,2.2
minutes,134
goals_scored,1
assists,1
clean_sheets,0
goals_conceded,3
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,0
saves,0
bonus,0
bps,46
influence,62.6
creativity,27.4
threat,127.0
ict_index,21.6
ea_index,0
position,Forward
