entry,value
player_id,239
web_name,Lovren
team,Man Utd
first_name,Dejan
second_name,Lovren
cost_end,4.9
value_form,0.5
value_season,12.9
cost_change_start,-1
cost_start,5.9
dreamteam_count,2
selected_by_percent,1.5
total_points,63
ppg,4.8
minutes,986
goals_scored,1
assists,1
clean_sheets,6
goals_conceded,7
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,0
saves,0
bonus,9
bps,258
influence,255.8
creativity,29.1
threat,72.0
ict_index,35.7
ea_index,0
position,Defender
