entry,value
player_id,594
web_name,Markovic
team,Leicester
first_name,Lazar
second_name,Markovic
cost_end,4.7
value_form,0.0
value_season,0.2
cost_change_start,-3
cost_start,7.7
dreamteam_count,0
selected_by_percent,0.0
total_points,1
ppg,1.0
minutes,45
goals_scored,0
assists,0
clean_sheets,0
goals_conceded,1
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,0
saves,0
bonus,0
bps,3
influence,6.2
creativity,13.0
threat,4.0
ict_index,2.3
ea_index,0
position,Midfielder
