entry,value
player_id,232
web_name,Diabaté
team,Man City
first_name,Fousseni
second_name,Diabaté
cost_end,4.6
value_form,0.0
value_season,0.2
cost_change_start,-4
cost_start,8.6
dreamteam_count,0
selected_by_percent,0.0
total_points,1
ppg,1.0
minutes,54
goals_scored,0
assists,0
clean_sheets,0
goals_conceded,1
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,0
red_cards,0
saves,0
bonus,0
bps,4
influence,7.4
creativity,15.8
threat,0.0
ict_index,2.3
ea_index,0
position,Midfielder
