entry,value
player_id,495
web_name,Vydra
team,Burnley
first_name,Matej
second_name,Vydra
cost_end,5.6
value_form,0.1
value_season,3.8
cost_change_start,-4
cost_start,9.6
dreamteam_count,0
selected_by_percent,0.0
total_points,21
ppg,1.6
minutes,310
goals_scored,1
assists,1
clean_sheets,0
goals_conceded,7
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,0
saves,0
bonus,0
bps,61
influence,70.4
creativity,33.7
threat,114.0
ict_index,21.4
ea_index,0
position,Forward
