entry,value
player_id,446
web_name,Sema
team,Watford
first_name,Ken
second_name,Sema
cost_end,4.6
value_form,0.0
value_season,8.0
cost_change_start,-4
cost_start,8.6
dreamteam_count,1
selected_by_percent,0.1
total_points,37
ppg,2.2
minutes,747
goals_scored,1
assists,2
clean_sheets,3
goals_conceded,9
own_goals,0
penalties_saved,0
penalties_missed,0
yellow_cards,1
red_cards,0
saves,0
bonus,1
bps,91
influence,128.6
creativity,112.7
threat,169.0
ict_index,40.8
ea_index,0
position,Midfielder
